Symbol,Date_1,Date_2,Date_3,Date_4,Date_5,Date_6,Date_7,Date_8,Date_9,Date_10,Date_11
Chevron Corporation,110.37000274658205,115.0199966430664,115.06999969482422,110.29000091552734,101.7699966430664,104.33000183105467,124.3000030517578,121.8499984741211,73.51000213623047,113.91000366210938,179.6300048828125
Chevron Corporation,110.38999938964844,112.0500030517578,103.12999725341795,100.5,105.11000061035156,124.25,118.73999786376952,80.02999877929688,109.61000061035156,181.2400054931641,152.41000366210938
APA Corporation,121.86000061035156,106.68000030517578,75.72000122070312,85.80000305175781,60.77000045776367,56.66999816894531,44.38999938964844,44.09000015258789,22.1200008392334,12.859999656677246,27.96999931335449
APA Corporation,95.93000030517578,83.73999786376953,79.37000274658203,70.66999816894531,57.90999984741211,47.93000030517578,45.63999938964844,23.700000762939453,9.760000228881836,26.530000686645508,47.63999938964844
APA Corporation,80.73999786376953,81.4000015258789,59.83000183105469,55.02000045776367,47.709999084472656,44.68000030517578,23.25,13.149999618530272,26.3700008392334,45.27000045776367,37.290000915527344
"Diamondback Energy, Inc.",19.239999771118164,56.720001220703125,70.0,82.30000305175781,99.62999725341795,129.3000030517578,91.4499969482422,32.189998626708984,108.27999877929688,149.99000549316406,159.0
Halliburton Company,39.54999923706055,36.77000045776367,40.72999954223633,62.91999816894531,45.619998931884766,45.560001373291016,41.45000076293945,37.34999847412109,18.51000022888184,17.31999969482422,23.170000076293945
Halliburton Company,34.150001525878906,40.83000183105469,56.619998931884766,47.84999847412109,42.45000076293945,42.709999084472656,41.959999084472656,20.030000686645508,13.06999969482422,22.290000915527344,39.27000045776367
Halliburton Company,35.709999084472656,51.970001220703125,40.52000045776367,40.040000915527344,45.40999984741211,44.470001220703125,20.309999465942383,15.0600004196167,26.01000022888184,36.130001068115234,37.04999923706055
Devon Energy Corporation,78.19999694824219,66.2300033569336,57.970001220703125,70.5,66.05000305175781,37.45000076293945,32.400001525878906,41.4900016784668,20.3799991607666,14.479999542236328,44.61000061035156
Devon Energy Corporation,66.11000061035156,59.5,62.79999923706055,66.66999816894531,36.43999862670898,31.96999931335449,43.650001525878906,24.559999465942383,9.420000076293944,41.13999938964844,63.2400016784668
Devon Energy Corporation,52.459999084472656,61.02000045776367,58.75,33.619998931884766,35.72999954223633,43.52999877929688,24.059999465942383,9.579999923706056,40.09999847412109,67.19000244140625,46.65999984741211
ConocoPhillips,51.74604797363281,54.54375076293945,59.150001525878906,74.5999984741211,63.81999969482422,43.5099983215332,45.16999816894531,71.47000122070312,54.52999877929688,42.709999084472656,73.20999908447266
ConocoPhillips,56.54101943969727,57.630001068115234,67.29000091552734,68.61000061035156,44.900001525878906,43.959999084472656,71.7300033569336,56.31999969482422,35.400001525878906,71.88999938964844,118.47000122070312
ConocoPhillips,59.209999084472656,64.97000122070312,62.400001525878906,47.060001373291016,45.04999923706055,68.58999633789062,54.68000030517578,34.459999084472656,74.13999938964844,125.48999786376952,119.0199966430664
EQT Corporation,24.51823616027832,27.4088191986084,36.19488143920898,57.47958755493164,47.68644332885742,43.18453979492188,33.56559753417969,25.50898170471192,9.949999809265137,15.40999984741211,22.81999969482422
EQT Corporation,29.678823471069336,33.6363639831543,56.07512283325195,47.1420783996582,38.9276008605957,31.89439392089844,27.49047470092773,11.8100004196167,15.100000381469728,20.88999938964844,36.34000015258789
EQT Corporation,31.747413635253903,51.30647659301758,42.10669708251953,37.452369689941406,30.65323829650879,29.640718460083008,13.06999969482422,14.770000457763672,19.809999465942383,41.33000183105469,39.209999084472656
Baker Hughes Company,55.90999984741211,49.040000915527344,46.720001220703125,70.25,64.9000015258789,45.83000183105469,34.560001373291016,32.59000015258789,22.07999992370605,19.26000022888184,24.6200008392334
Baker Hughes Company,51.02000045776367,44.84000015258789,62.79999923706055,68.33999633789062,45.54999923706055,54.5099983215332,34.900001525878906,24.11000061035156,13.449999809265137,22.64999961853028,29.3700008392334
Baker Hughes Company,42.130001068115234,59.5099983215332,59.93999862670898,46.5,54.84000015258789,32.939998626708984,23.809999465942383,14.119999885559082,26.88999938964844,28.71999931335449,34.779998779296875
"ONEOK, Inc.",24.347749710083008,35.76869201660156,39.1612663269043,61.70000076293945,43.09999847412109,47.56999969482422,53.06999969482422,65.0199966430664,68.66999816894531,35.18000030517578,59.40999984741211
"ONEOK, Inc.",38.268253326416016,41.86657333374024,59.59000015258789,49.130001068115234,43.06999969482422,52.15999984741211,68.20999908447266,73.5199966430664,29.81999969482422,61.93999862670898,66.08999633789062
"ONEOK, Inc.",38.61845779418945,59.08000183105469,45.130001068115234,34.38999938964844,51.65999984741211,68.94999694824219,67.66999816894531,26.479999542236328,65.12000274658203,63.20000076293945,71.13999938964844
Occidental Petroleum Corporation,92.60621643066406,99.8587417602539,79.04006958007812,93.3630828857422,76.68940734863281,75.66999816894531,61.83000183105469,77.12000274658203,40.33000183105469,15.760000228881836,29.63999938964844
Occidental Petroleum Corporation,92.57747650146484,84.47227478027344,92.78824615478516,80.23336791992188,76.16999816894531,59.869998931884766,82.30000305175781,46.43000030517578,10.609999656677246,30.01000022888184,64.33000183105469
Occidental Petroleum Corporation,74.882080078125,86.79078674316406,72.98571014404297,74.86000061035156,60.709999084472656,82.5199966430664,49.41999816894531,11.06999969482422,31.65999984741211,69.58999633789062,61.43999862670898
Hess Corporation,77.75,63.25,72.22000122070312,87.77999877929688,67.22000122070312,60.150001525878906,42.86000061035156,64.37999725341797,65.16000366210938,49.93999862670898,75.61000061035156
Hess Corporation,58.400001525878906,66.56999969482422,80.41000366210938,77.68000030517578,60.63999938964844,43.869998931884766,66.95999908447266,63.209999084472656,39.31999969482422,77.61000061035156,143.41000366210938
Hess Corporation,53.709999084472656,77.18000030517578,69.33000183105469,61.16999816894531,47.79999923706055,64.88999938964844,58.81999969482422,46.95000076293945,90.1500015258789,140.9199981689453,148.6300048828125
Marathon Petroleum Corporation,16.704999923706055,39.5099983215332,46.78499984741211,49.665000915527344,35.68000030517578,52.33000183105469,79.83999633789062,54.47999954223633,30.540000915527344,61.68999862670898,116.81999969482422
Marathon Petroleum Corporation,32.005001068115234,42.23500061035156,49.02999877929688,38.33000183105469,52.45000076293945,70.2699966430664,50.66999816894531,31.770000457763672,66.80000305175781,120.30999755859376,152.0800018310547
