Symbol,Date_1,Date_2,Date_3,Date_4,Date_5,Date_6,Date_7,Date_8,Date_9,Date_10,Date_11
Bunge Global SA,65.43000030517578,62.9900016784668,75.37999725341797,79.98999786376953,91.44000244140624,58.560001373291016,77.26000213623047,63.2599983215332,55.04999923706055,59.93000030517578,91.05999755859376
Bunge Global SA,58.7400016784668,72.12000274658203,78.5,84.91999816894531,65.5199966430664,74.5999984741211,66.2300033569336,56.9900016784668,54.209999084472656,94.20999908447266,100.58000183105467
Bunge Global SA,73.91000366210938,75.19000244140625,79.52999877929688,59.18999862670898,83.22000122070312,69.33000183105469,55.29999923706055,45.84999847412109,85.62000274658203,101.27999877929688,102.48999786376952
Keurig Dr Pepper Inc.,35.5,38.130001068115234,44.34999847412109,52.54999923706055,77.37000274658203,95.6500015258789,91.05999755859376,23.18000030517578,27.600000381469727,29.82999992370605,36.11000061035156
Keurig Dr Pepper Inc.,38.34000015258789,45.97999954223633,52.720001220703125,77.79000091552734,91.7699966430664,91.11000061035156,23.93000030517578,27.15999984741211,29.440000534057617,35.86000061035156,36.09999847412109
Keurig Dr Pepper Inc.,45.59999847412109,48.88999938964844,77.2699966430664,89.58999633789062,93.3000030517578,123.68000030517578,27.950000762939453,29.520000457763672,35.310001373291016,38.0,33.04999923706055
Philip Morris International Inc.,58.66999816894531,80.05999755859375,90.36000061035156,83.5,84.22000122070312,101.27999877929688,115.86000061035156,77.44999694824219,79.8499984741211,76.62999725341797,93.54000091552734
Philip Morris International Inc.,78.58999633789062,89.81999969482422,80.27999877929688,84.9800033569336,99.0500030517578,117.4499969482422,86.1500015258789,74.5,79.13999938964844,89.77999877929688,102.68000030517578
Philip Morris International Inc.,86.73999786376953,80.25,77.88999938964844,99.27999877929688,119.4800033569336,80.23999786376953,80.26000213623047,80.47000122070312,98.37000274658205,96.9000015258789,93.25
"Dollar Tree, Inc.",27.3700008392334,43.45000076293945,44.90999984741211,50.66999816894531,76.33999633789062,93.77999877929688,75.52999877929688,83.80000305175781,117.37000274658205,97.61000061035156,138.47000122070312
"Dollar Tree, Inc.",41.21500015258789,39.400001525878906,53.68000030517578,79.70999908447266,78.36000061035156,69.91999816894531,90.79000091552734,109.93000030517578,96.54000091552734,132.55999755859375,142.1699981689453
"Dollar Tree, Inc.",39.900001525878906,51.38999938964844,83.70999908447266,82.72000122070312,78.80000305175781,84.02999877929688,92.86000061035156,91.80999755859376,99.2699966430664,165.24000549316406,140.00999450683594
"Conagra Brands, Inc.",17.618677139282227,20.778209686279297,27.26070022583008,24.29571914672852,30.11673164367676,37.65758895874024,34.16999816894531,36.95000076293945,27.38999938964844,35.70000076293945,33.41999816894531
"Conagra Brands, Inc.",20.45914459228516,25.898832321166992,23.003890991210938,29.299610137939453,34.80155563354492,35.7599983215332,37.459999084472656,29.450000762939453,37.790000915527344,31.3700008392334,39.02000045776367
"Conagra Brands, Inc.",23.41634178161621,24.007781982421875,26.793773651123047,35.24513626098633,38.81999969482422,35.029998779296875,28.0,35.810001373291016,33.25,36.400001525878906,28.549999237060547
Target Corporation,59.9900016784668,52.70000076293945,66.76000213623047,59.7599983215332,80.30000305175781,70.05000305175781,57.880001068115234,88.80000305175781,113.2300033569336,177.55999755859375,224.1000061035156
Target Corporation,51.119998931884766,62.29999923706055,59.66999816894531,80.93000030517578,69.27999877929688,52.290000915527344,81.61000061035156,108.83000183105467,165.4600067138672,244.57000732421875,145.5500030517578
Target Corporation,58.81999969482422,56.33000183105469,80.48999786376953,83.9800033569336,54.20000076293945,75.7699966430664,80.79000091552734,147.5500030517578,245.7100067138672,158.02000427246094,141.02999877929688
Brown-Forman Corporation,18.3973331451416,22.143999099731445,27.215999603271484,35.599998474121094,37.58000183105469,39.55199813842773,39.21599960327149,50.790000915527344,63.720001220703125,80.0999984741211,72.08999633789062
Brown-Forman Corporation,21.496000289916992,26.027999877929688,35.34400177001953,37.32400131225586,38.619998931884766,38.880001068115234,53.560001373291016,64.05999755859375,76.26000213623047,74.83999633789062,66.58000183105469
Brown-Forman Corporation,25.56800079345703,31.43199920654297,35.7760009765625,38.64400100708008,41.27999877929688,49.25,53.25,81.13999938964844,69.27999877929688,70.47000122070312,57.68999862670898
Costco Wholesale Corporation,72.33000183105469,84.52999877929688,101.68000030517578,114.0999984741211,145.4199981689453,156.11000061035156,156.9499969482422,244.2100067138672,302.3999938964844,381.7099914550781,563.469970703125
Costco Wholesale Corporation,84.5999984741211,101.8499984741211,113.45999908447266,146.30999755859375,144.5399932861328,159.92999267578125,222.72000122070312,297.0,376.5799865722656,539.6500244140625,458.5
Costco Wholesale Corporation,101.4499969482422,114.04000091552734,149.99000549316406,153.67999267578125,174.72999572753906,207.9900054931641,265.1000061035156,346.42999267578125,452.3900146484375,523.3699951171875,674.6199951171875
The Clorox Company,61.56999969482422,68.44999694824219,83.91999816894531,90.0199966430664,109.56999969482422,137.16000366210938,135.5,150.16000366210938,149.39999389648438,202.3099975585937,170.88999938964844
The Clorox Company,67.5199966430664,80.83999633789062,87.83000183105469,108.47000122070312,129.36000061035156,133.24000549316406,143.52000427246094,158.27999877929688,218.3699951171875,167.61000061035156,144.24000549316406
The Clorox Company,74.08999633789062,85.62999725341797,109.4000015258789,126.55999755859376,135.1300048828125,133.52000427246094,155.02999877929688,220.0,163.24000549316406,149.3300018310547,141.9499969482422
The Kroger Co.,10.850000381469728,11.789999961853027,15.829999923706056,22.354999542236328,37.095001220703125,36.54999923706055,24.3700008392334,31.38999938964844,24.43000030517578,33.029998779296875,43.7400016784668
