Symbol,Date_2,Date_3,Date_4,Date_5,Date_6,Date_7,Date_8,Date_9,Date_10,Date_11
Intel Corporation,36.41999816894531,29.76000022888184,36.52000045776367,51.18999862670898,50.54999923706055,63.66999816894531,56.72999954223633,35.779998779296875,34.18000030517578,22.920000076293945
"Broadridge Financial Solutions, Inc.",43.79999923706055,50.40999984741211,69.13999938964844,107.33999633789062,117.0,127.48999786376952,168.4600067138672,177.6300048828125,184.25,213.6999969482422
NVIDIA Corporation,0.5067499876022339,0.6777499914169312,2.776750087738037,5.638000011444092,4.579750061035156,8.805000305175781,20.512500762939453,18.334999084472656,41.61000061035156,140.52000427246094
"Salesforce, Inc.",55.31999969482422,70.86000061035156,82.18000030517578,113.80999755859376,161.8300018310547,176.5500030517578,242.9100036621093,187.9600067138672,206.42999267578125,293.7699890136719
Cognizant Technology Solutions Corporation,51.31999969482422,58.709999084472656,58.619998931884766,80.08000183105469,66.61000061035156,58.58000183105469,69.25,68.9000015258789,69.61000061035156,74.9800033569336
Trimble Inc.,27.0,19.489999771118164,31.459999084472656,34.970001220703125,42.119998931884766,45.18000030517578,84.05000305175781,70.61000061035156,50.220001220703125,61.34999847412109
"EPAM Systems, Inc.",49.0099983215332,69.05999755859375,72.08999633789062,113.30999755859376,175.0800018310547,237.97999572753903,534.5900268554688,457.9500122070313,261.0,191.2899932861328
"Cadence Design Systems, Inc.",18.07999992370605,19.0,30.790000915527344,36.400001525878906,69.44999694824219,92.12999725341795,137.72999572753906,191.0,230.6600036621093,252.7700042724609
"Autodesk, Inc.",58.90999984741211,49.400001525878906,87.1500015258789,128.30999755859375,173.36000061035156,233.509994506836,291.92999267578125,228.1999969482422,204.0399932861328,286.5199890136719
TE Connectivity plc,63.25,55.08000183105469,75.7300033569336,97.8000030517578,94.51000213623048,91.6500015258789,138.63999938964844,135.97000122070312,123.04000091552734,150.8699951171875
Garmin Ltd.,54.93999862670898,32.52000045776367,50.45000076293945,58.13999938964844,78.76000213623047,99.3000030517578,149.88999938964844,98.66999816894533,105.30999755859376,166.2899932861328
"Fortinet, Inc.",5.535999774932861,5.656000137329102,7.47599983215332,10.666000366210938,18.302000045776367,27.50200080871582,51.15800094604492,51.93000030517578,58.2400016784668,80.76000213623047
"Akamai Technologies, Inc.",61.09000015258789,44.150001525878906,62.63999938964844,70.75,80.2699966430664,103.37999725341795,115.5500030517578,95.72000122070312,107.5500030517578,102.8499984741211
"Fidelity National Information Services, Inc.",60.84000015258789,58.459999084472656,82.16999816894531,94.68000030517578,117.8000030517578,142.57000732421875,145.0399932861328,101.5999984741211,56.119998931884766,90.87000274658205
Seagate Technology Holdings plc,65.22000122070312,30.88999938964844,47.43000030517578,57.369998931884766,48.38999938964844,55.630001068115234,88.9800033569336,79.23999786376953,65.9000015258789,101.31999969482422
QUALCOMM Incorporated,71.5,45.81999969482422,56.75,54.84000015258789,87.13999938964844,91.37000274658205,142.47000122070312,148.52999877929688,107.68000030517578,172.22000122070312
Gen Digital Inc.,25.520000457763672,19.729999542236328,28.809999465942383,25.51000022888184,23.350000381469727,21.96999931335449,27.299999237060547,23.799999237060547,18.86000061035156,27.030000686645508
ON Semiconductor Corporation,9.729999542236328,8.220000267028809,15.979999542236328,24.959999084472656,22.93000030517578,20.81999969482422,38.43999862670898,68.29000091552734,93.80999755859376,72.23999786376953
"Roper Technologies, Inc.",153.05999755859375,169.42999267578125,207.3800048828125,277.4100036621094,357.6199951171875,401.8999938964844,482.3399963378906,434.0,494.9700012207031,545.1300048828125
Western Digital Corporation,107.2300033569336,47.2400016784668,74.9000015258789,92.18000030517578,49.7599983215332,48.52999877929688,70.88999938964844,48.20000076293945,45.13999938964844,69.70999908447266
"Corpay, Inc.",143.89999389648438,118.16000366210938,166.57000732421875,198.6100006103516,256.8399963378906,277.1199951171875,253.0,232.0,269.9800109863281,338.9200134277344
"Jack Henry & Associates, Inc.",61.59999847412109,74.52999877929688,93.16000366210938,119.72000122070312,138.80999755859375,176.2899932861328,167.05999755859375,197.3000030517578,147.88999938964844,183.57000732421875
"Cisco Systems, Inc.",26.8700008392334,23.6200008392334,34.130001068115234,42.68000030517578,54.93999862670898,48.130001068115234,53.22999954223633,46.65999984741211,53.56999969482422,55.27999877929688
